,Station ID,AQI index,Location,Station name,Url,Dominent pollutant,CO,Dew,Humidity,NO2,O3,Pressure,PM10,PM2.5,SO2,Temperature,Wind,Data Time S,Data Time Tz,Status,Alert level,Month
1425,13252,66.0,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm10,8.866341463414633,24.0,94.8,1.0,1.0,978.6,66.0,48.0,2.0,24.9,1.0,2021-06-22 08:00:00,+07:00,Moderate,2,6
1426,8767,46.0,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm10,8.866341463414633,26.0,83.0,14.952682926829269,6.90390243902439,1011.0,66.0390243902439,46.0,5.628780487804878,29.0,4.1,2021-06-23 08:00:00,+07:00,Good,1,6
1427,8688,70.0,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,pm25,8.866341463414633,25.0,88.0,14.952682926829269,6.90390243902439,1005.5,66.0390243902439,70.0,5.628780487804878,27.0,1.8,2021-06-23 08:00:00,+07:00,Moderate,2,6
1428,8641,68.0,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.2,25.0,88.0,6.4,9.8,1005.5,66.0390243902439,68.0,3.6,27.0,1.8,2021-06-23 08:00:00,+07:00,Moderate,2,6
1429,13012,15.0,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm10,3.0,20.9,93.5,7.0,13.0,924.2,15.0,12.0,14.0,22.0,1.0,2021-06-23 08:00:00,+07:00,Good,1,6
1430,12488,110.80975609756098,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,pm25,7.0,22.0,52.0,14.952682926829269,6.90390243902439,1007.0,66.0390243902439,107.60487804878049,5.628780487804878,33.0,2.0,2021-06-23 08:00:00,+07:00,Unhealthy for Sensitive Group,3,6
1432,12976,49.0,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm10,3.0,25.0,88.0,7.0,7.0,1005.5,49.0,38.0,9.0,27.0,1.8,2021-06-23 08:00:00,+07:00,Good,1,6
1434,5507,110.80975609756098,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,pm25,8.866341463414633,23.6,96.5,14.952682926829269,2.0,992.0,66.0390243902439,107.60487804878049,5.628780487804878,24.2,2.0,2021-06-23 08:00:00,+07:00,Unhealthy for Sensitive Group,3,6
1436,12958,55.0,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm10,3.0,25.0,88.0,14.0,21.0,1005.5,55.0,42.0,1.0,27.0,1.8,2021-06-23 08:00:00,+07:00,Moderate,2,6
1437,12957,22.0,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,pm25,7.0,25.0,88.0,4.0,6.90390243902439,1005.5,18.0,22.0,3.0,27.0,1.8,2021-06-23 08:00:00,+07:00,Good,1,6
1443,1585,110.80975609756098,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,pm25,7.0,21.0,53.5,14.0,9.0,1009.0,66.0390243902439,107.60487804878049,5.0,31.5,1.2,2021-06-23 08:00:00,+07:00,Unhealthy for Sensitive Group,3,6
1448,13252,53.0,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm10,8.866341463414633,25.1,96.5,1.0,1.0,978.4,53.0,45.0,2.0,25.7,2.0,2021-06-23 08:00:00,+07:00,Moderate,2,6
1449,8767,55.0,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm10,8.866341463414633,26.0,79.0,14.952682926829269,6.90390243902439,1010.0,66.0390243902439,55.0,5.628780487804878,30.0,1.0,2021-06-24 09:00:00,+07:00,Moderate,2,6
1450,8688,78.0,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,pm25,8.866341463414633,28.0,79.0,14.952682926829269,6.90390243902439,1003.0,66.0390243902439,78.0,5.628780487804878,32.0,1.5,2021-06-24 09:00:00,+07:00,Moderate,2,6
1451,8641,82.0,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.2,28.0,79.0,6.4,9.8,1003.0,66.0390243902439,82.0,3.6,32.0,1.5,2021-06-24 09:00:00,+07:00,Moderate,2,6
1452,13012,16.0,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm10,3.0,20.7,95.2,6.0,14.0,923.5,16.0,15.0,14.0,21.5,3.0,2021-06-24 09:00:00,+07:00,Good,1,6
1453,12488,110.80975609756098,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,pm25,6.0,23.0,55.0,14.952682926829269,6.90390243902439,1006.0,66.0390243902439,107.60487804878049,5.628780487804878,33.0,2.0,2021-06-24 09:00:00,+07:00,Unhealthy for Sensitive Group,3,6
1455,12976,44.0,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm10,2.0,28.0,79.0,8.0,9.0,1003.0,44.0,41.0,9.0,32.0,1.5,2021-06-24 09:00:00,+07:00,Good,1,6
1457,5507,110.80975609756098,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,pm25,8.866341463414633,28.5,94.9,14.952682926829269,4.0,990.3,66.0390243902439,107.60487804878049,5.628780487804878,29.4,3.0,2021-06-24 09:00:00,+07:00,Unhealthy for Sensitive Group,3,6
1459,12958,74.0,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm10,2.0,28.0,79.0,22.0,16.0,1003.0,74.0,63.0,1.0,32.0,1.5,2021-06-24 09:00:00,+07:00,Moderate,2,6
1460,12957,53.0,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,pm25,6.0,28.0,81.5,6.0,6.90390243902439,1003.0,47.0,53.0,3.0,31.5,2.3,2021-06-24 09:00:00,+07:00,Moderate,2,6
1466,1585,110.80975609756098,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,pm25,4.0,23.5,64.0,10.0,21.0,1009.0,66.0390243902439,107.60487804878049,5.0,31.0,3.0,2021-06-24 09:00:00,+07:00,Unhealthy for Sensitive Group,3,6
1471,13252,25.0,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm25,8.866341463414633,23.6,98.2,1.0,1.0,977.6,21.0,25.0,2.0,23.9,4.0,2021-06-24 09:00:00,+07:00,Good,1,6
1472,8767,50.0,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm10,8.866341463414633,25.0,66.0,14.952682926829269,6.90390243902439,1008.0,66.0390243902439,50.0,5.628780487804878,32.0,3.6,2021-06-26 16:00:00,+07:00,Good,1,6
1473,8688,63.0,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,pm10,8.866341463414633,23.5,52.5,14.952682926829269,6.90390243902439,1001.5,66.0390243902439,63.0,5.628780487804878,34.5,2.8,2021-06-26 16:00:00,+07:00,Moderate,2,6
1474,8641,42.0,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm10,0.1,23.5,52.5,5.1,9.8,1001.5,66.0390243902439,42.0,4.1,34.5,2.8,2021-06-26 16:00:00,+07:00,Good,1,6
1475,13012,20.0,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm25,2.0,20.1,60.4,6.0,15.0,923.8,18.0,20.0,13.0,28.5,4.0,2021-06-26 16:00:00,+07:00,Good,1,6
1476,12488,110.80975609756098,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,pm25,2.0,24.0,53.0,14.952682926829269,6.90390243902439,1006.0,66.0390243902439,107.60487804878049,5.628780487804878,35.0,5.1,2021-06-26 16:00:00,+07:00,Unhealthy for Sensitive Group,3,6
1478,12976,31.0,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm10,4.0,23.5,52.5,15.0,9.0,1001.5,31.0,25.0,9.0,34.5,2.8,2021-06-26 16:00:00,+07:00,Good,1,6
1480,5507,110.80975609756098,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,pm25,8.866341463414633,27.9,76.4,14.952682926829269,6.0,991.4,66.0390243902439,107.60487804878049,5.628780487804878,32.6,1.0,2021-06-26 16:00:00,+07:00,Unhealthy for Sensitive Group,3,6
1481,11778,25.0,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm10,54.0,27.9,76.4,5.0,6.90390243902439,991.4,25.0,19.0,2.0,32.6,1.0,2021-06-26 14:00:00,+07:00,Good,1,6
1482,12958,28.0,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm10,1.0,23.5,52.5,3.0,36.0,1001.5,28.0,26.0,1.0,34.5,2.8,2021-06-26 16:00:00,+07:00,Good,1,6
1483,12957,28.0,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,pm25,6.0,23.5,52.5,3.0,6.90390243902439,1001.5,25.0,28.0,3.0,34.5,2.8,2021-06-26 16:00:00,+07:00,Good,1,6
1489,1585,110.80975609756098,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,pm25,1.0,23.0,50.5,3.0,17.0,1007.0,66.0390243902439,107.60487804878049,5.0,34.5,6.4,2021-06-26 16:00:00,+07:00,Unhealthy for Sensitive Group,3,6
1494,13252,124.0,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm10,8.866341463414633,25.4,65.9,1.0,2.0,976.2,124.0,63.0,2.0,32.6,4.0,2021-06-26 16:00:00,+07:00,Unhealthy for Sensitive Group,3,6
1495,8767,55.0,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm10,8.866341463414633,23.0,49.0,14.952682926829269,6.90390243902439,1008.0,66.0390243902439,55.0,5.628780487804878,35.0,4.3,2021-06-28 13:00:00,+07:00,Moderate,2,6
1496,8688,37.0,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,pm10,8.866341463414633,22.0,42.0,14.952682926829269,6.90390243902439,999.0,66.0390243902439,37.0,5.628780487804878,37.0,2.5,2021-06-28 13:00:00,+07:00,Good,1,6
1497,8641,38.0,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm10,0.1,22.0,42.0,5.1,5.3,999.0,66.0390243902439,38.0,4.1,37.0,2.5,2021-06-28 13:00:00,+07:00,Good,1,6
1498,13012,22.0,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,aqi,2.0,21.7,83.9,3.0,20.0,924.2,22.0,22.0,13.0,24.6,4.0,2021-06-28 13:00:00,+07:00,Good,1,6
1499,12488,110.80975609756098,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,pm25,2.0,17.5,29.0,14.952682926829269,6.90390243902439,1005.0,66.0390243902439,107.60487804878049,5.628780487804878,38.5,7.2,2021-06-28 13:00:00,+07:00,Unhealthy for Sensitive Group,3,6
1501,12976,22.0,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm10,1.0,22.0,42.0,6.0,9.0,999.0,22.0,16.0,9.0,37.0,2.5,2021-06-28 13:00:00,+07:00,Good,1,6
1503,5507,110.80975609756098,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,pm25,8.866341463414633,27.6,71.7,14.952682926829269,11.0,988.4,66.0390243902439,107.60487804878049,5.628780487804878,33.4,2.0,2021-06-28 13:00:00,+07:00,Unhealthy for Sensitive Group,3,6
1504,11778,33.0,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm10,11.0,27.6,71.7,5.0,6.90390243902439,988.4,33.0,19.0,2.0,33.4,2.0,2021-06-28 11:00:00,+07:00,Good,1,6
1505,12958,36.0,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm10,1.0,22.0,42.0,4.0,48.0,999.0,36.0,29.0,3.0,37.0,2.5,2021-06-28 13:00:00,+07:00,Good,1,6
1506,12957,30.0,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,pm10,6.0,22.0,42.5,2.0,6.90390243902439,1000.0,30.0,25.0,3.0,36.5,2.8,2021-06-28 13:00:00,+07:00,Good,1,6
1512,1585,110.80975609756098,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,pm25,3.0,22.0,46.0,5.0,15.0,1008.0,66.0390243902439,107.60487804878049,5.0,35.0,4.6,2021-06-27 15:00:00,+07:00,Unhealthy for Sensitive Group,3,6
1517,13252,89.0,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm10,8.866341463414633,26.3,67.6,1.0,2.0,973.6,89.0,75.0,2.0,33.1,4.0,2021-06-28 13:00:00,+07:00,Moderate,2,6
1518,8767,55.0,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm10,8.866341463414633,27.0,84.0,14.952682926829269,6.90390243902439,1010.0,66.0390243902439,55.0,5.628780487804878,30.0,2.5,2021-06-29 08:00:00,+07:00,Moderate,2,6
1519,8688,38.0,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,pm10,8.866341463414633,24.0,62.0,14.952682926829269,6.90390243902439,1001.0,66.0390243902439,38.0,5.628780487804878,32.0,1.5,2021-06-29 08:00:00,+07:00,Good,1,6
1520,8641,61.0,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm10,0.2,24.0,62.0,5.1,4.1,1001.0,66.0390243902439,61.0,4.1,32.0,1.5,2021-06-29 08:00:00,+07:00,Moderate,2,6
1521,13012,19.0,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm10,3.0,20.8,84.3,8.0,13.0,923.5,19.0,18.0,14.0,23.6,2.0,2021-06-29 08:00:00,+07:00,Good,1,6
1522,12488,110.80975609756098,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,pm25,5.0,21.0,50.5,14.952682926829269,6.90390243902439,1006.0,66.0390243902439,107.60487804878049,5.628780487804878,32.5,2.8,2021-06-29 08:00:00,+07:00,Unhealthy for Sensitive Group,3,6
1524,12976,67.0,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm25,5.0,22.0,52.0,12.0,8.0,1000.0,53.0,67.0,9.0,33.0,3.0,2021-06-28 22:00:00,+07:00,Moderate,2,6
1526,5507,110.80975609756098,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,pm25,8.866341463414633,26.5,84.9,14.952682926829269,5.0,987.8,66.0390243902439,107.60487804878049,5.628780487804878,29.3,2.0,2021-06-29 08:00:00,+07:00,Unhealthy for Sensitive Group,3,6
1527,11778,35.0,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm10,13.0,26.5,84.9,9.0,2.0,987.8,35.0,24.0,2.0,29.3,2.0,2021-06-29 06:00:00,+07:00,Good,1,6
1528,12958,60.0,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm10,1.0,24.0,62.0,10.0,10.0,1001.0,60.0,48.0,1.0,32.0,1.5,2021-06-29 08:00:00,+07:00,Moderate,2,6
1529,12957,37.0,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,pm10,6.0,24.0,62.0,10.0,6.90390243902439,1001.0,37.0,30.0,3.0,32.0,1.5,2021-06-29 08:00:00,+07:00,Good,1,6
1540,13252,54.0,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm10,8.866341463414633,24.9,93.1,1.0,1.0,973.9,54.0,50.0,2.0,26.1,3.0,2021-06-29 08:00:00,+07:00,Moderate,2,6
1541,8767,30.0,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm10,8.866341463414633,26.0,97.0,14.952682926829269,6.90390243902439,1004.0,66.0390243902439,30.0,5.628780487804878,26.5,4.1,2021-07-05 15:00:00,+07:00,Good,1,7
1542,8688,36.0,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,pm10,8.866341463414633,20.0,46.0,14.952682926829269,6.90390243902439,1002.0,66.0390243902439,36.0,5.628780487804878,33.0,2.0,2021-07-05 16:00:00,+07:00,Good,1,7
1543,8641,53.0,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm10,0.2,20.0,46.0,5.1,4.5,1002.0,66.0390243902439,53.0,4.1,33.0,2.0,2021-07-05 16:00:00,+07:00,Moderate,2,7
1544,13012,16.0,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm10,3.0,22.2,66.0,8.0,9.0,919.0,16.0,15.0,14.0,29.2,3.0,2021-07-05 16:00:00,+07:00,Good,1,7
1545,12488,110.80975609756098,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,pm25,3.0,25.0,59.0,14.952682926829269,6.90390243902439,1002.0,66.0390243902439,107.60487804878049,5.628780487804878,34.0,4.6,2021-07-05 16:00:00,+07:00,Unhealthy for Sensitive Group,3,7
1549,5507,110.80975609756098,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,pm25,8.866341463414633,28.4,79.1,16.0,6.0,992.5,66.0390243902439,107.60487804878049,5.628780487804878,32.5,2.0,2021-07-05 16:00:00,+07:00,Unhealthy for Sensitive Group,3,7
1550,11778,15.0,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm10,15.0,28.2,77.7,5.0,18.0,989.9,15.0,10.0,2.0,32.6,2.0,2021-07-05 15:00:00,+07:00,Good,1,7
1551,12958,52.0,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm10,1.0,20.0,46.0,4.0,29.0,1002.0,52.0,38.0,2.0,33.0,2.0,2021-07-05 16:00:00,+07:00,Moderate,2,7
1552,12957,23.0,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,pm25,6.0,20.0,46.0,1.0,6.90390243902439,1002.0,20.0,23.0,3.0,33.0,2.0,2021-07-05 16:00:00,+07:00,Good,1,7
1558,1585,110.80975609756098,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,pm25,2.0,21.0,53.5,3.0,29.0,1003.0,66.0390243902439,107.60487804878049,5.0,31.5,2.5,2021-07-05 15:00:00,+07:00,Unhealthy for Sensitive Group,3,7
1563,13252,64.0,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm10,8.866341463414633,26.3,66.8,14.952682926829269,1.0,977.4,64.0,61.0,1.0,33.3,1.0,2021-07-05 16:00:00,+07:00,Moderate,2,7
1564,8767,76.0,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,8.866341463414633,27.0,91.0,14.952682926829269,6.90390243902439,1006.0,66.0390243902439,76.0,5.628780487804878,28.5,2.0,2021-07-06 08:00:00,+07:00,Moderate,2,7
1565,8688,63.0,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,pm10,8.866341463414633,26.0,70.0,14.952682926829269,6.90390243902439,1005.0,66.0390243902439,63.0,5.628780487804878,32.0,2.5,2021-07-06 09:00:00,+07:00,Moderate,2,7
1566,8641,55.0,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm10,0.2,26.0,70.0,5.1,3.3,1005.0,66.0390243902439,55.0,4.6,32.0,2.5,2021-07-06 09:00:00,+07:00,Moderate,2,7
1567,13012,14.0,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm10,2.0,20.0,95.2,6.0,14.0,919.8,14.0,12.0,15.0,20.8,2.0,2021-07-06 09:00:00,+07:00,Good,1,7
1568,12488,110.80975609756098,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,pm25,7.0,24.5,94.0,14.952682926829269,6.90390243902439,1006.5,66.0390243902439,107.60487804878049,5.628780487804878,25.5,1.2,2021-07-06 09:00:00,+07:00,Unhealthy for Sensitive Group,3,7
1572,5507,110.80975609756098,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,pm25,8.866341463414633,26.8,90.5,13.0,3.0,992.0,66.0390243902439,107.60487804878049,5.628780487804878,28.5,1.0,2021-07-06 09:00:00,+07:00,Unhealthy for Sensitive Group,3,7
1573,11778,37.0,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm10,1.0,26.8,90.5,8.0,7.0,992.0,37.0,24.0,2.0,28.5,1.0,2021-07-06 07:00:00,+07:00,Good,1,7
1574,12958,66.0,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm10,2.0,26.0,70.0,14.0,12.0,1005.0,66.0,59.0,5.0,32.0,2.5,2021-07-06 09:00:00,+07:00,Moderate,2,7
1575,12957,59.0,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,pm25,7.0,26.0,70.0,10.0,6.90390243902439,1005.0,51.0,59.0,3.0,32.0,2.5,2021-07-06 09:00:00,+07:00,Moderate,2,7
1581,1585,110.80975609756098,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,pm25,8.0,21.5,65.5,11.0,4.0,1005.0,66.0390243902439,107.60487804878049,6.0,28.5,1.2,2021-07-06 08:00:00,+07:00,Unhealthy for Sensitive Group,3,7
1586,13252,98.0,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm10,8.866341463414633,25.0,98.8,14.952682926829269,1.0,978.9,98.0,90.0,1.0,25.2,2.0,2021-07-06 09:00:00,+07:00,Moderate,2,7
1587,8767,76.0,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,8.866341463414633,25.0,72.0,14.952682926829269,6.90390243902439,1007.0,66.0390243902439,76.0,5.628780487804878,30.5,0.7,2021-07-14 10:00:00,+07:00,Moderate,2,7
1588,8688,40.0,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,pm10,8.866341463414633,22.0,52.0,14.952682926829269,6.90390243902439,1007.0,66.0390243902439,40.0,5.628780487804878,33.0,4.6,2021-07-14 10:00:00,+07:00,Good,1,7
